"","e1-1","e1-2","e1-3","e1-4","e1-5","e2-1","e2-2","e2-3","e3-1","e4-1","e4-2","e4-3","e5-1","e5-2","e6-1","e6-2","e6-3","e6-4","e7-1","e8-1","e8-2","e9-1","e10-2","e11-1","e11-2","e11-3","e12-1","e12-2","e12-3","e14-1","e14-2","e14-3","e15-1","e15-2","e15-3","e15-4","e15-5","e17-1","e17-2","e18-1","e19-1","e19-2","e19-3","e19-4","e19-5","e19-6"
"Solyc12g038160.2.1",0,0,0,2.54921266606367,0,0,2.93484516945519,0,0,0,0,0,1.85934875722862,1.77283569238296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54921266606367,0,2.31281075437083,1.05230554150876,0,0,0,0,0,0,0
"Solyc12g038400.2.1",0,0,0,-1.38280806444297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21006943081765,0,0,0,0,0,0,0,0,0,0,0,0,-1.38280806444297,0,0,0,0,0,0,0,0,0,0
"Solyc12g038630.2.1",0,0,0,-1.14846580903173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04627346204581,0,0,0,0,0,0,0,0,-1.14846580903173,0,0,0,0,0,0,0,0,0,0
"Solyc12g038920.2.1",0,0,0,-1.67616292761881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67616292761881,0,0,0,0,0,0,0,0,0,0
"Solyc12g040360.2.1",0,0,0,5.82087723124113,0,0,8.09852829847776,0,0,0,0,0,0,2.62247739606945,0,0,0,0,0,0,0,0,7.71600973502503,0,0,0,0,0,0,0,0,0,0,0,0,5.82087723124113,0,6.3506066763822,0,0,0,0,0,0,0,0
"Solyc12g040470.2.1",0,0,0,3.27452673270985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27452673270985,0,0,0,0,0,0,0,0,0,0
"Solyc12g040480.2.1",0,0,0,1.33416290971558,1.53245722947645,0,2.2232576622654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33416290971558,1.53245722947645,0,0,0,0,0,0,0,0,0
"Solyc12g040500.2.1",0,0,0,1.5492865285831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77353120975159,0,0,0,0,0,0,0,0,0,0,0,0,1.5492865285831,0,0,0,0,0,0,0,0,0,0
"Solyc12g040680.2.1",0,0,0,-1.36340670578273,0,0,0,0,0,0,0,0,-1.30756384959452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36340670578273,0,0,0,0,0,0,0,0,0,0
"Solyc12g040690.1.1",0,0,0,2.27928103878757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05911680487892,0,0,0,0,0,0,0,0,0,0,0,0,2.27928103878757,0,2.96695722963234,3.10254223199964,0,0,0,0,0,0,0
"Solyc12g040700.1.1",0,0,0,3.16239365601572,-2.70710346123678,0,6.66843849461821,0,0,0,0,0,0,6.62453993820823,0,0,0,0,0,0,0,0,3.11248698340069,0,0,0,0,0,0,0,0,0,0,0,0,3.16239365601572,-2.70710346123678,3.86674548284885,3.57296113047208,2.39127832070746,0,0,0,0,0,0
"Solyc12g040870.4.1",0,0,0,3.36587634642117,0,0,0,0,3.86726442170387,0,0,0,1.11021037341591,1.09613053066004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36587634642117,0,0,0,1.33689731208188,0,0,0,0,0,0
"Solyc12g042110.3.1",0,0,0,1.19371659126108,0,0,3.99379138432439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62654168324321,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19371659126108,0,4.1348193286809,2.4093951864635,0,0,0,0,0,0,0
"Solyc12g042120.3.1",0,0,0,2.84969101711349,-1.46313790282652,0,3.51356906310319,0,0,0,0,0,0,1.13553981641385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84969101711349,-1.46313790282652,5.28045231641946,3.00242661381525,1.27804102952833,0,0,0,0,0,0
"Solyc12g042210.2.1",0,0,0,-3.94151675269326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94151675269326,0,0,0,0,0,0,0,0,0,0
"Solyc12g042395.1.1",0,0,0,3.31643515807697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31643515807697,0,0,0,-1.42778232456063,0,0,0,0,0,0
"Solyc12g042460.2.1",0,0,0,-2.15917708665887,-3.48229821398244,0,-3.78251550139596,0,0,0,0,0,-2.67724325961701,-1.95919981290914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92956903449353,0,0,0,0,0,0,-2.15917708665887,-3.48229821398244,0,0,0,0,0,0,0,0,0
"Solyc12g042500.2.1",0,0,0,-1.88483037516901,0,0,-1.86848774468302,0,0,0,0,0,0,-1.19929173607592,0,0,-1.21583907470806,-1.45230733345689,0,0,0,0,0,0,0,0,0,0,2.02645875580547,0,0,0,0,0,0,-1.88483037516901,0,0,0,0,0,0,0,0,0,0
"Solyc12g042580.2.1",0,0,0,-4.15923023130655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42250397294715,0,0,0,0,0,0,0,0,0,0,0,0,-4.15923023130655,0,0,0,0,0,0,0,0,0,0
"Solyc12g042700.4.1",0,0,0,-1.10459300829017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10459300829017,0,0,0,0,0,0,0,0,0,0
"Solyc12g042793.1.1",0,0,0,1.75938022753066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30670324504138,0,0,0,0,0,0,0,0,0,0,0,0,1.75938022753066,0,0,0,0,0,0,0,0,0,0
"Solyc12g042960.3.1",0,0,0,5.88737500189537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57489643651516,0,0,0,0,0,0,0,0,0,0,0,0,5.88737500189537,0,3.86192630487762,2.34914625040168,0,0,0,0,0,0,0
"Solyc12g043000.3.1",0,0,0,-1.28469674807617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22748343874825,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28469674807617,0,0,0,0,0,0,0,0,0,0
"Solyc12g043040.1.1",0,0,0,1.92164804298046,0,0,3.12005088309935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35856610827088,0,0,0,0,0,0,0,0,0,0,0,0,1.92164804298046,0,2.96463005627686,2.09728509601859,0,0,0,0,0,0,0
"Solyc12g044230.2.1",0,0,0,-2.16977789654156,-1.00632567716691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55235667067001,0,0,0,0,0,0,0,0,-2.16977789654156,-1.00632567716691,0,-2.22922584706325,0,0,0,0,0,0,0
"Solyc12g044240.3.1",0,0,0,-1.60551968926308,1.05812619786179,0,0,0,0,0,0,0,0,-1.38949747112617,0,0,0,0,0,0,0,0,1.42448655453452,0,0,0,0,0,0,0,0,0,0,0,0,-1.60551968926308,1.05812619786179,0,0,0,0,0,0,0,0,0
"Solyc12g044300.2.1",0,0,0,-1.48018880722951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48018880722951,0,0,0,0,0,0,0,0,0,0
"Solyc12g044310.2.1",0,0,0,-4.68192963814916,0,0,-4.18500159425517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46559151816554,0,0,0,0,0,0,0,0,0,0,0,0,-4.68192963814916,0,0,0,0,0,0,0,0,0,0
"Solyc12g044610.2.1",0,0,0,1.47999491394665,0,0,0,0,3.17649430294756,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09331466327096,0,0,0,0,0,0,0,0,0,0,0,0,1.47999491394665,0,3.59308757210975,2.64646133817972,0,0,0,0,0,0,0
"Solyc12g044720.2.1",0,0,0,1.65801516000762,1.20398232569209,0,-1.00872380632849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65801516000762,1.20398232569209,0,0,0,0,0,0,0,0,0
"Solyc12g044820.3.1",0,0,0,-1.34183084270737,-1.30787790692071,0,0,0,0,0,0,0,-1.9950607761058,-1.28208858960942,0,0,0,0,0,0,0,0,-1.17353987549907,0,0,0,4.70752357585836,3.33047548876402,3.32429710927819,0,0,0,0,0,0,-1.34183084270737,-1.30787790692071,0,0,0,0,0,0,0,0,0
"Solyc12g044880.2.1",0,0,0,-1.14423777404117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51792456419793,0,0,0,0,0,0,0,0,0,0,0,0,-1.14423777404117,0,-1.71666150899164,-1.41916461661047,0,0,0,0,0,0,0
"Solyc12g044910.2.1",0,0,0,-2.94790103410871,0,0,0,0,0,0,0,0,0,-1.17967616897303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94790103410871,0,-2.49579061801645,-1.22359621546552,0,0,0,0,0,0,0
"Solyc12g049200.1.1",0,0,0,5.05384348413252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05384348413252,0,0,0,0,0,0,0,0,0,0
"Solyc12g049310.2.1",0,0,0,1.12945219233636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21621444896755,0,0,0,0,0,0,0,0,0,0,0,0,1.12945219233636,0,-1.19123889387025,0,0,0,0,0,0,0,0
"Solyc12g049320.3.1",0,0,0,5.00318171326863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00318171326863,0,0,0,0,0,0,0,0,0,0
"Solyc12g049420.2.1",0,0,0,1.02333492226096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24288347846553,0,0,0,0,0,0,0,0,0,0,0,0,1.02333492226096,0,0,0,0,0,0,0,0,0,0
"Solyc12g049580.2.1",0,0,0,-1.35165647005097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35165647005097,0,-1.79472147214284,-1.09940958705632,0,0,0,0,0,0,0
"Solyc12g055760.2.1",0,0,0,1.37228291744231,1.10907863921536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49566622785996,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37228291744231,1.10907863921536,0,0,0,0,0,0,0,0,0
"Solyc12g055780.3.1",0,0,0,1.02623941910047,0,0,1.01047509968906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02623941910047,0,1.69420266058607,1.45429154037474,0,0,0,0,0,0,0
"Solyc12g055810.1.1",0,0,0,-4.57669131857573,0,0,-3.10551183190288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00117799033811,0,0,0,0,0,0,0,0,0,0,0,0,-4.57669131857573,0,0,0,0,0,0,0,0,0,0
"Solyc12g055830.2.1",0,0,0,-1.60123421669566,0,0,-1.34589882819042,0,0,0,0,0,-3.10044354225151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60123421669566,0,-2.20726965050349,0,0,0,0,0,0,0,0
"Solyc12g055855.3.1",0,0,0,-1.4262704225066,0,0,-1.76004595516482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4262704225066,0,-1.72876772597079,0,0,0,0,0,0,0,0
"Solyc12g055930.3.1",0,0,0,-3.0672464497644,-1.17643370676542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58879212636025,-1.34747520036956,-1.60455721037522,0,0,0,0,0,0,-3.0672464497644,-1.17643370676542,-3.12778102724963,-1.84442560934701,0,0,0,0,0,0,0
"Solyc12g055940.4.1",0,0,0,1.12123920123695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06399532287088,0,0,0,0,0,0,0,0,1.12123920123695,0,1.1565925586101,0,0,0,0,0,0,0,0
"Solyc12g055950.2.1",0,0,0,1.03096857707927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01289394101927,0,0,0,0,0,0,0,0,0,0,0,0,1.03096857707927,0,0,0,0,0,0,0,0,0,0
"Solyc12g055970.3.1",0,0,0,-2.13059044725564,0,0,-2.08311019115426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1891260245139,0,0,0,0,0,0,0,0,0,0,0,0,-2.13059044725564,0,5.11316765097653,0,-1.18240487521461,0,0,0,0,0,0
"Solyc12g055980.1.1",0,0,0,-4.68641353307292,-4.68186759579863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68641353307292,-4.68186759579863,0,0,0,0,0,0,0,0,0
"Solyc12g056120.1.1",0,0,0,-1.12648523375528,0,0,-1.86108626839715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02711421045749,0,0,0,0,0,0,0,0,0,0,0,0,-1.12648523375528,0,0,0,0,0,0,0,0,0,0
"Solyc12g056200.2.1",0,0,0,-4.47860535350964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10540285851679,0,0,4.67850592670229,0,0,0,0,0,0,0,0,0,0,0,0,-4.47860535350964,0,3.96576695589703,0,0,0,0,0,0,0,0
"Solyc12g056240.2.1",0,0,0,-2.05777386150353,0,0,-1.37521392416695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44432529111681,0,0,0,0,0,0,0,0,0,0,0,0,-2.05777386150353,0,0,0,0,0,0,0,0,0,0
"Solyc12g056250.2.1",0,0,0,-1.92635831351288,0,0,-1.33143230248044,0,0,0,0,0,-2.86066482107268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92635831351288,0,-2.00616115120914,0,0,0,0,0,0,0,0
"Solyc12g056300.3.1",0,0,0,-2.89316419912146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85525047849419,0,0,0,0,0,0,0,0,0,0,0,0,-2.89316419912146,0,0,0,0,0,0,0,0,0,0
"Solyc12g056350.2.1",0,0,0,-1.23440744295596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23440744295596,0,0,0,0,0,0,0,0,0,0
"Solyc12g056400.3.1",0,0,0,-1.56732896399007,0,0,0,0,0,0,0,0,0,-2.2826973000808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56732896399007,0,-1.8835252374634,-1.05884520399824,0,0,0,0,0,0,0
"Solyc12g056410.2.1",0,0,0,-1.34979603340451,0,0,-1.15484646728793,0,4.50528462330029,0,0,0,0,1.15394449807807,0,0,0,0,0,0,0,0,3.63893092841846,0,0,0,0,0,0,0,0,0,0,0,0,-1.34979603340451,0,0,0,0,0,0,0,0,0,0
"Solyc12g056440.2.1",0,0,0,-1.45463133826907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45463133826907,0,-2.29015055425982,-1.42187167748078,0,0,0,0,0,0,0
"Solyc12g056540.1.1",0,0,0,-3.14208751353238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7833615887836,0,0,0,0,0,0,0,0,0,0,0,0,-3.14208751353238,0,0,0,0,0,0,0,0,0,0
"Solyc12g056700.2.1",0,0,0,-3.2008468249967,0,0,-8.89462356191707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2008468249967,0,0,0,0,0,0,0,0,0,0
"Solyc12g056730.1.1",0,0,0,3.17148596225093,0,0,3.42576904562331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6718362815975,0,0,0,0,0,0,0,0,0,0,0,0,3.17148596225093,0,5.21925309690506,2.32806077764497,0,0,0,0,0,0,0
"Solyc12g056830.1.1",0,0,0,-1.05780547728582,0,0,-2.94936860874766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03839429647993,0,0,0,0,0,0,0,0,0,0,0,0,-1.05780547728582,0,0,0,0,0,0,0,0,0,0
"Solyc12g056840.2.1",0,0,0,-1.15172117063333,0,0,-1.12745613256699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15172117063333,0,-1.63358494099164,0,0,0,0,0,0,0,0
"Solyc12g056890.1.1",0,0,0,4.67113983298027,4.0202615199544,0,0,0,0,0,0,0,-1.12635839015726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67113983298027,4.0202615199544,0,1.37778721571549,0,0,0,0,0,0,0
"Solyc12g056900.2.1",0,0,0,-1.39666600708514,0,0,-2.44126300682017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39666600708514,0,-2.21221318798738,0,0,0,0,0,0,0,0
"Solyc12g056990.1.1",0,0,0,-2.07314330533861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30281032510503,0,0,0,0,0,0,0,0,0,0,0,0,-2.07314330533861,0,0,0,0,0,0,0,0,0,0
"Solyc12g057030.2.1",0,0,0,-1.14546107116217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66831424822462,0,0,0,0,0,0,0,0,0,0,0,0,-1.14546107116217,0,0,0,0,0,0,0,0,0,0
"Solyc12g057120.3.1",0,0,0,1.15945037081148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15945037081148,0,-1.11845011187626,0,0,0,0,0,0,0,0
"Solyc12g057140.1.1",0,0,0,-1.25058179856064,0,0,0,0,0,0,0,0,-2.1747714722296,-1.13496758654242,0,0,0,0,0,-1.50788766517781,0,0,0,0,0,0,-1.56844058475557,-2.50124354241187,-1.58045437992357,0,0,0,0,0,0,-1.25058179856064,0,-1.81999555633036,0,0,0,0,0,0,0,0
"Solyc12g057160.1.1",0,0,0,-3.51155868903642,-1.61887192435449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47681294341514,0,0,0,0,0,0,-2.08412954646519,-3.03671346377462,-1.83076813650088,0,0,0,0,0,0,-3.51155868903642,-1.61887192435449,-2.80673179293215,0,0,0,0,0,0,0,0
"Solyc12g062160.1.1",0,0,0,3.29992608798583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29992608798583,0,1.89665657028032,2.46577654027802,0,0,0,0,0,0,0
"Solyc12g062280.2.1",0,0,0,-1.57664153764141,0,0,0,0,0,0,0,0,0,-1.11696762592777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57664153764141,0,-1.12527098986445,0,0,0,0,0,0,0,0
"Solyc12g062290.2.1",0,0,0,-1.57507586832869,0,0,-1.65484755802668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57507586832869,0,-1.19036452431197,1.95062074222163,0,0,0,0,0,0,0
"Solyc12g062690.2.1",0,0,0,1.73670624405258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02440700632038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73670624405258,0,0,0,0,0,0,0,0,0,0
"Solyc12g062800.1.1",0,0,0,1.71615589639712,1.33248689377123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55682075918951,0,0,0,0,0,0,0,0,0,0,0,0,1.71615589639712,1.33248689377123,0,0,0,0,0,0,0,0,0
"Solyc12g076320.2.1",0,0,0,-1.50849435324903,1.43067769351203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50849435324903,1.43067769351203,-2.86622998912624,0,0,0,0,0,0,0,0
"Solyc12g077540.3.1",0,0,0,1.21861641658858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25730057501897,0,0,0,0,0,0,0,0,0,0,0,0,1.21861641658858,0,0,0,0,0,0,0,0,0,0
"Solyc12g077680.1.1",0,0,0,5.30832250412305,0,0,3.18040066515023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85890046549785,0,0,0,0,0,0,0,0,0,0,0,0,5.30832250412305,0,0,0,0,0,0,0,0,0,0
"Solyc12g087810.3.1",0,0,0,1.55289568599104,0,0,1.17165892126836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30164467637134,0,0,0,0,0,0,0,0,0,0,0,0,1.55289568599104,0,0,0,0,0,0,0,0,0,0
"Solyc12g087820.1.1",0,0,0,2.11999189758314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47229822290268,0,0,0,0,0,0,0,0,0,0,0,0,2.11999189758314,0,0,0,0,0,0,0,0,0,0
"Solyc12g087840.1.1",0,0,0,2.64086079946044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83895912784356,0,0,0,0,0,0,0,0,0,0,0,0,2.64086079946044,0,0,0,0,0,0,0,0,0,0
"Solyc12g087890.4.1",0,0,0,-1.17492523626318,0,0,0,0,0,0,0,0,0,-1.00586625727118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17492523626318,0,0,0,0,0,0,0,0,0,0
"Solyc12g087940.2.1",0,0,0,-6.97067308045648,-1.56652875534009,0,-6.8221395711715,0,0,0,0,0,0,0,1.53885620308154,1.23462669354673,0,0,1.53885620308154,-3.05883730168687,0,0,0,0,0,0,0,0,7.2267088790593,0,0,0,0,0,0,-6.97067308045648,-1.56652875534009,0,0,0,0,0,0,0,0,0
"Solyc12g088030.2.1",0,0,0,-1.03601091761543,0,0,0,0,2.63427354959819,0,0,0,0,0,0,0,0,0,0,0,0,1.20565402353149,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03601091761543,0,-1.81573454251786,0,0,0,0,0,0,0,0
"Solyc12g088200.3.1",0,0,0,1.18806492439658,1.31488592270586,0,1.00374727221423,0,3.39862813163928,0,0,0,1.00801809380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18806492439658,1.31488592270586,0,0,0,0,0,0,0,0,0
"Solyc12g088220.2.1",0,0,0,-2.28445773038214,-2.09847597582268,0,0,0,0,0,0,0,0,-1.62383603878522,0,0,0,0,0,0,0,0,-2.88205761671004,0,0,0,0,0,0,0,0,0,0,0,0,-2.28445773038214,-2.09847597582268,-5.13301671458925,-2.8811499865794,0,0,0,0,0,0,0
"Solyc12g088230.3.1",0,0,0,3.5213103416733,0,0,3.41055138601164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8217403350382,0,0,0,0,0,0,0,0,0,0,0,0,3.5213103416733,0,-2.02299480437171,-1.5173144425402,0,0,0,0,0,0,0
"Solyc12g088240.2.1",0,0,0,7.81424808995733,0,0,8.93806591347457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81877561133039,0,0,0,0,0,-1.35820946344678,0,0,0,0,0,0,7.81424808995733,0,2.00132107664619,0,0,0,0,0,0,0,0
"Solyc12g088520.2.1",0,0,0,-5.32134764942904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32134764942904,0,2.56414167479065,0,0,0,0,0,0,0,0
"Solyc12g088660.2.1",0,0,0,-1.13376957994333,0,0,1.57821506111557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13376957994333,0,0,0,0,0,0,0,0,0,0
"Solyc12g088670.2.1",0,0,0,1.1908105003752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91971806026912,0,0,0,0,0,2.69121687590758,0,0,0,0,0,0,1.1908105003752,0,2.72513883091669,1.54292596411768,0,0,0,0,0,0,0
"Solyc12g088880.2.1",0,0,0,-1.62334267590895,0,0,-2.91258579366317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62334267590895,0,0,0,0,0,0,0,0,0,0
"Solyc12g088900.2.1",0,0,0,-1.19504075457371,0,0,-1.09229993964,0,0,0,0,0,0,-1.07549177670323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19504075457371,0,-1.16047044270647,0,0,0,0,0,0,0,0
"Solyc12g088920.2.1",0,0,0,1.39951086594967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39951086594967,0,0,0,0,0,0,0,0,0,0
"Solyc12g089010.3.1",0,0,0,-2.06135316790771,-2.50996599077435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06135316790771,-2.50996599077435,2.69610096536008,2.24228573114684,0,0,0,0,0,0,0
"Solyc12g089020.3.1",0,0,0,-2.40030496811616,-1.49492059979746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01755326152756,0,0,0,0,0,0,0,0,0,0,0,0,-2.40030496811616,-1.49492059979746,0,2.13362399582079,0,0,0,0,0,0,0
"Solyc12g089040.3.1",0,0,0,-1.3835805223017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3835805223017,0,-1.6423532669538,0,0,0,0,0,0,0,0
"Solyc12g089110.1.1",0,0,0,-2.28907165950134,0,0,0,0,0,0,0,0,-1.27361070657444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28907165950134,0,0,0,0,0,0,0,0,0,0
"Solyc12g094385.1.1",0,0,0,2.68642284978702,0,0,1.26214573871533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12892092457551,0,0,0,0,0,0,0,0,0,0,0,0,2.68642284978702,0,0,1.49755135261693,0,0,0,0,0,0,0
"Solyc12g094400.2.1",0,0,0,-4.03824980146576,-1.70474763574603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44038741591092,0,0,0,0,0,0,0,0,0,0,0,0,-4.03824980146576,-1.70474763574603,0,0,0,0,0,0,0,0,0
"Solyc12g094450.3.1",0,0,0,-1.39634757299896,0,0,0,0,0,0,0,0,0,-1.08037521782714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39634757299896,0,-2.43238656224917,0,0,0,0,0,0,0,0
